date,open,high,low,close,5ma,20ma,60ma,120ma,trading
2016-06-15,"8,606","8,923","8,416","8,606","8,789.60","8,998.60","8,592.50","8,059.66","944,384"
2016-06-16,"9,018","9,366","8,670","8,859","8,764.20","9,001.75","8,620.45","8,069.41","2,631,946"
2016-06-17,"8,986","9,049","8,511","8,606","8,713.60","8,992.25","8,637.32","8,072.04","898,038"
2016-06-20,"8,828","8,859","8,638","8,764","8,694.60","8,992.25","8,662.10","8,075.20","574,425"
2016-06-21,"8,290","8,385","8,037","8,132","8,593.40","8,949.55","8,680.57","8,072.83","2,119,180"
2016-06-22,"8,258","8,385","8,163","8,227","8,517.60","8,919.50","8,701.13","8,072.83","810,146"
2016-06-23,"8,100","8,132","7,657","7,910","8,327.80","8,864.10","8,715.37","8,071.78","1,164,516"
2016-06-24,"8,068","8,100","6,739","7,182","8,043.00","8,778.65","8,723.27","8,067.55","2,379,194"
2016-06-27,"6,834","7,594","6,834","7,467","7,783.60","8,712.20","8,731.70","8,065.44","1,353,172"
2016-06-28,"7,404","7,752","7,341","7,689","7,695.00","8,663.15","8,745.95","8,064.92","811,646"
2016-06-29,"7,973","8,132","7,847","7,973","7,644.20","8,607.75","8,767.03","8,065.18","865,679"
2016-06-30,"7,973","8,100","7,847","7,910","7,644.20","8,531.80","8,787.60","8,065.43","520,744"
2016-07-01,"7,973","8,100","7,910","7,973","7,802.40","8,466.90","8,788.65","8,064.64","410,762"
2016-07-04,"8,037","8,068","7,879","8,068","7,922.60","8,387.80","8,790.75","8,063.32","310,244"
2016-07-05,"8,163","8,163","7,910","8,100","8,004.80","8,291.30","8,789.17","8,063.32","261,161"
2016-07-06,"8,005","8,005","7,657","7,752","7,960.60","8,228.00","8,781.78","8,058.58","600,447"
2016-07-07,"7,879","8,227","7,847","8,227","8,024.00","8,190.05","8,779.68","8,062.01","790,017"
2016-07-08,"8,448","8,796","8,132","8,290","8,087.40","8,161.60","8,779.17","8,065.70","3,130,137"
2016-07-11,"8,132","8,163","7,910","8,068","8,087.40","8,122.05","8,778.63","8,064.64","1,246,254"
2016-07-12,"7,815","7,879","7,689","7,752","8,017.80","8,077.75","8,768.62","8,055.42","1,319,176"
2016-07-13,"7,879","7,973","7,815","7,910","8,049.40","8,042.95","8,765.98","8,043.82","582,556"
2016-07-14,"7,910","8,353","7,815","8,353","8,074.60","8,017.65","8,774.42","8,033.53","1,057,746"
2016-07-15,"8,859","9,112","8,290","8,290","8,074.60","8,001.85","8,777.05","8,026.15","2,718,133"
2016-07-18,"8,321","8,670","8,258","8,638","8,188.60","7,995.55","8,789.18","8,024.31","763,056"
2016-07-19,"8,638","8,733","8,385","8,448","8,327.80","8,011.35","8,782.33","8,022.20","597,827"
2016-07-20,"8,353","8,448","8,195","8,227","8,391.20","8,011.35","8,769.15","8,016.67","620,597"
2016-07-21,"8,321","8,480","8,227","8,321","8,384.80","8,031.90","8,752.80","8,008.75","492,809"
2016-07-22,"8,290","8,385","8,132","8,258","8,378.40","8,085.70","8,733.82","8,016.39","378,198"
2016-07-25,"8,258","8,290","7,942","8,037","8,258.20","8,114.20","8,712.20","8,022.19","655,287"
2016-07-26,"8,068","8,100","7,942","8,037","8,176.00","8,131.60","8,683.20","8,028.53","285,767"
2016-07-27,"8,037","8,100","7,720","7,784","8,087.40","8,122.15","8,657.90","8,034.86","519,292"
2016-07-28,"7,784","7,879","7,689","7,879","7,999.00","8,120.60","8,632.07","8,042.51","368,879"
2016-07-29,"7,815","7,942","7,752","7,815","7,910.40","8,112.70","8,605.70","8,054.11","349,137"
2016-08-01,"7,815","8,068","7,784","8,068","7,916.60","8,112.70","8,579.33","8,064.65","356,340"
2016-08-02,"8,005","8,258","7,973","8,163","7,941.80","8,115.85","8,557.70","8,072.83","431,839"
2016-08-03,"8,100","8,195","7,942","8,068","7,998.60","8,131.65","8,533.97","8,081.26","305,160"
2016-08-04,"8,068","8,480","8,068","8,258","8,074.40","8,133.20","8,516.57","8,097.08","1,256,301"
2016-08-05,"8,321","8,448","8,037","8,068","8,125.00","8,122.10","8,487.55","8,112.89","478,947"
2016-08-08,"8,100","8,385","8,005","8,321","8,175.60","8,134.75","8,460.12","8,128.44","410,361"
2016-08-09,"8,353","8,638","8,258","8,606","8,264.20","8,177.45","8,436.92","8,145.58","1,138,870"
2016-08-10,"8,606","8,859","8,543","8,670","8,384.60","8,215.45","8,419.00","8,165.09","1,643,909"
2016-08-11,"8,701","9,112","8,575","8,954","8,523.80","8,245.50","8,421.63","8,184.33","1,577,465"
2016-08-12,"9,081","9,176","8,828","9,081","8,726.40","8,285.05","8,426.38","8,204.11","1,168,063"
2016-08-16,"8,954","8,954","8,480","8,575","8,777.20","8,281.90","8,423.23","8,218.35","899,195"
2016-08-17,"8,290","8,543","8,163","8,321","8,720.20","8,275.55","8,412.15","8,232.58","1,078,253"
2016-08-18,"8,448","8,606","8,353","8,480","8,682.20","8,288.20","8,406.35","8,248.67","588,303"
2016-08-19,"8,416","8,606","8,321","8,511","8,593.60","8,297.70","8,397.90","8,266.59","472,147"
2016-08-22,"8,575","9,112","8,575","8,859","8,549.20","8,327.75","8,397.37","8,284.78","2,403,042"
2016-08-23,"8,986","9,081","8,764","8,954","8,625.00","8,373.60","8,400.00","8,304.29","1,053,833"
2016-08-24,"8,828","8,986","8,606","8,796","8,720.00","8,411.55","8,402.10","8,320.38","1,125,166"
2016-08-25,"8,923","9,018","8,670","9,018","8,827.60","8,473.25","8,401.05","8,337.52","1,506,461"
2016-08-26,"9,112","9,271","8,891","8,954","8,916.20","8,527.00","8,393.13","8,354.39","1,551,931"
2016-08-29,"8,828","8,859","8,480","8,480","8,840.40","8,560.25","8,379.95","8,366.53","952,081"
2016-08-30,"8,606","9,271","8,511","9,271","8,903.80","8,620.40","8,373.63","8,387.09","3,190,990"
2016-08-31,"9,271","9,524","9,112","9,429","9,030.40","8,683.70","8,363.62","8,408.45","2,680,388"
2016-09-01,"9,366","9,492","9,271","9,302","9,087.20","8,745.40","8,368.35","8,426.12","996,236"
2016-09-02,"9,302","9,397","8,923","9,334","9,163.20","8,799.20","8,374.15","8,441.68","1,426,059"
2016-09-05,"9,112","9,334","8,923","8,986","9,264.40","8,845.10","8,376.27","8,452.23","1,541,576"
2016-09-06,"8,923","8,954","8,701","8,796","9,169.40","8,868.85","8,375.22","8,463.56","1,134,415"
2016-09-07,"8,859","8,859","8,480","8,511","8,985.80","8,864.10","8,373.10","8,473.05","916,056"
2016-09-08,"8,543","8,670","8,448","8,543","8,834.00","8,857.75","8,372.05","8,482.28","684,417"
2016-09-09,"8,480","8,511","8,132","8,258","8,618.80","8,822.95","8,362.03","8,491.24","774,014"
2016-09-12,"7,847","8,132","7,815","7,815","8,384.60","8,759.65","8,348.85","8,493.08","1,151,075"
2016-09-13,"7,973","8,321","7,942","8,321","8,289.60","8,746.95","8,341.47","8,501.78","594,493"
2016-09-19,"8,195","8,606","8,195","8,480","8,283.40","8,754.90","8,347.27","8,513.92","661,132"
2016-09-20,"8,353","8,416","8,163","8,195","8,213.80","8,740.65","8,346.73","8,523.93","771,116"
2016-09-21,"8,132","8,480","7,879","8,321","8,226.40","8,731.15","8,353.58","8,534.48","1,283,138"
2016-09-22,"8,480","8,543","8,321","8,385","8,340.40","8,707.45","8,373.63","8,548.45","560,867"
2016-09-23,"8,448","8,448","8,227","8,227","8,321.60","8,671.10","8,386.30","8,559.00","731,657"
2016-09-26,"7,942","8,511","7,879","8,480","8,321.60","8,655.30","8,399.48","8,572.72","1,783,205"
2016-09-27,"8,543","8,606","8,385","8,575","8,397.60","8,633.15","8,409.52","8,588.28","534,554"
2016-09-28,"8,606","8,701","8,480","8,575","8,448.40","8,614.20","8,420.60","8,604.10","568,079"
2016-09-29,"8,733","9,049","8,701","8,986","8,568.60","8,639.50","8,437.48","8,613.07","1,494,841"
2016-09-30,"8,891","8,923","8,638","8,764","8,676.00","8,614.15","8,449.08","8,619.92","585,711"
2016-10-04,"8,859","9,112","8,828","8,986","8,777.20","8,592.00","8,463.85","8,626.51","746,431"
2016-10-05,"8,986","8,986","8,733","8,828","8,827.80","8,568.30","8,481.78","8,631.78","437,144"
2016-10-06,"8,828","8,923","8,480","8,511","8,815.00","8,527.15","8,486.52","8,633.10","778,916"
2016-10-07,"8,511","8,606","8,258","8,321","8,682.00","8,493.90","8,487.03","8,633.10","565,977"
2016-10-10,"8,416","8,923","8,416","8,670","8,663.20","8,487.60","8,497.07","8,637.85","1,099,325"
2016-10-11,"8,764","9,081","8,670","8,954","8,656.80","8,509.75","8,517.10","8,642.86","1,768,496"
2016-10-12,"8,986","9,144","8,796","8,859","8,663.00","8,525.55","8,532.92","8,649.45","727,610"
2016-10-13,"8,954","9,018","8,796","8,923","8,745.40","8,558.80","8,542.42","8,658.42","453,672"
2016-10-14,"8,891","8,891","8,670","8,764","8,834.00","8,606.25","8,550.32","8,663.68","512,483"
2016-10-17,"8,796","9,144","8,764","9,018","8,903.60","8,641.10","8,556.65","8,672.92","1,080,637"
2016-10-18,"9,018","9,112","8,891","9,049","8,922.60","8,669.55","8,566.67","8,674.50","481,780"
2016-10-19,"9,081","9,081","8,859","8,891","8,929.00","8,704.35","8,577.73","8,673.44","445,153"
2016-10-20,"8,796","9,112","8,764","9,049","8,954.20","8,740.75","8,589.87","8,671.33","925,677"
2016-10-21,"8,954","8,986","8,575","8,575","8,916.40","8,750.25","8,595.15","8,664.48","879,085"
2016-10-24,"8,606","8,859","8,511","8,670","8,846.80","8,772.40","8,605.70","8,658.95","531,220"
2016-10-25,"8,733","8,733","8,227","8,416","8,720.20","8,769.20","8,612.02","8,647.61","714,363"
2016-10-26,"8,385","8,543","8,132","8,448","8,631.60","8,762.85","8,623.08","8,640.49","630,507"
2016-10-27,"8,511","8,670","8,448","8,606","8,543.00","8,764.40","8,635.20","8,633.63","483,999"
2016-10-28,"8,543","8,733","8,353","8,480","8,524.00","8,739.10","8,646.28","8,625.99","700,175"
2016-10-31,"8,383","8,447","8,156","8,188","8,427.60","8,710.30","8,648.28","8,613.81","531,451"
2016-11-01,"8,156","8,577","8,156","8,512","8,446.80","8,686.60","8,654.10","8,605.90","414,713"
2016-11-02,"8,415","8,512","8,156","8,156","8,388.40","8,653.00","8,655.57","8,594.77","442,057"
2016-11-03,"8,059","8,350","8,059","8,253","8,317.80","8,640.10","8,655.48","8,586.03","321,613"
2016-11-04,"8,285","8,318","8,156","8,156","8,253.00","8,631.85","8,656.95","8,572.25","202,392"
2016-11-07,"8,253","8,642","8,188","8,642","8,343.80","8,630.45","8,662.30","8,561.21","429,593"
2016-11-08,"8,706","8,706","8,480","8,577","8,356.80","8,611.60","8,661.82","8,549.37","200,226"
2016-11-09,"8,642","8,674","7,800","8,027","8,331.00","8,570.00","8,651.10","8,535.05","1,307,869"
2016-11-10,"8,221","8,253","7,282","7,541","8,188.60","8,500.90","8,627.55","8,524.59","2,192,131"
2016-11-11,"7,476","7,573","7,217","7,250","8,007.40","8,425.20","8,597.03","8,511.71","910,329"
2016-11-14,"7,250","7,444","7,088","7,250","7,729.00","8,336.80","8,574.95","8,499.09","752,339"
2016-11-15,"7,282","7,347","6,861","6,926","7,398.80","8,230.65","8,551.70","8,481.93","847,545"
2016-11-16,"7,023","7,315","6,926","7,185","7,230.40","8,145.35","8,530.12","8,468.23","804,411"
2016-11-17,"7,282","7,379","7,153","7,217","7,165.60","8,053.75","8,508.55","8,453.23","565,864"
2016-11-18,"7,217","7,250","7,023","7,023","7,120.20","7,976.15","8,477.95","8,437.66","307,125"
2016-11-21,"6,959","7,023","6,700","6,797","7,029.60","7,882.50","8,442.00","8,421.00","545,716"
2016-11-22,"6,926","6,926","6,732","6,797","7,003.80","7,801.55","8,408.68","8,405.39","238,244"
2016-11-23,"6,829","6,894","6,667","6,667","6,900.20","7,712.50","8,369.50","8,385.28","230,828"
2016-11-24,"6,570","6,667","6,279","6,331","6,723.00","7,598.75","8,325.78","8,359.46","1,027,875"
2016-11-25,"6,259","6,467","6,259","6,376","6,593.60","7,493.55","8,290.72","8,335.33","499,660"
2016-11-28,"6,376","6,382","6,052","6,098","6,453.80","7,389.05","8,237.83","8,305.73","656,442"
2016-11-29,"6,104","6,292","6,091","6,292","6,352.80","7,278.05","8,185.55","8,274.58","435,840"
2016-11-30,"6,266","6,447","6,149","6,305","6,280.40","7,185.50","8,135.60","8,251.98","557,981"
2016-12-01,"6,305","6,408","5,910","6,033","6,220.80","7,074.50","8,080.58","8,227.37","762,616"
2016-12-02,"5,942","5,981","5,748","5,767","6,099.00","6,955.05","8,026.93","8,201.60","564,126"
2016-12-05,"5,709","5,923","5,632","5,755","6,030.40","6,810.70","7,976.25","8,175.73","417,084"
2016-12-06,"5,774","5,929","5,774","5,819","5,935.80","6,672.80","7,931.38","8,152.24","285,844"
2016-12-07,"5,839","5,890","5,509","5,599","5,794.60","6,551.40","7,882.32","8,127.18","588,362"
2016-12-08,"5,651","5,884","5,606","5,865","5,761.00","6,467.60","7,842.43","8,102.23","442,409"
2016-12-09,"5,871","6,143","5,780","6,130","5,833.60","6,411.60","7,814.35","8,081.60","484,320"
2016-12-12,"6,214","6,473","6,214","6,344","5,951.40","6,366.30","7,781.40","8,061.43","934,648"
2016-12-13,"6,292","6,447","6,221","6,428","6,073.20","6,341.40","7,747.20","8,047.23","320,412"
2016-12-14,"6,441","6,441","6,227","6,331","6,219.60","6,298.70","7,716.13","8,031.43","338,841"
2016-12-15,"6,272","6,894","6,221","6,829","6,412.40","6,279.30","7,691.27","8,022.43","1,136,594"
2016-12-16,"6,829","6,991","6,667","6,797","6,545.80","6,268.00","7,664.80","8,019.22","409,126"
2016-12-19,"6,764","6,926","6,602","6,667","6,610.40","6,261.50","7,638.80","8,012.55","338,954"
2016-12-20,"6,667","6,829","6,667","6,732","6,671.20","6,258.25","7,609.67","8,004.58","196,844"
2016-12-21,"6,797","6,959","6,764","6,797","6,764.40","6,264.75","7,580.03","7,994.78","473,983"
2016-12-22,"6,700","6,732","6,538","6,602","6,719.00","6,278.30","7,547.15","7,983.88","395,830"
2016-12-23,"6,700","7,120","6,700","6,861","6,731.80","6,302.55","7,511.73","7,974.61","879,728"
2016-12-26,"6,797","6,894","6,700","6,797","6,757.80","6,337.50","7,478.95","7,964.02","347,758"
2016-12-27,"6,797","6,926","6,667","6,764","6,764.20","6,361.10","7,441.92","7,952.88","389,439"
2016-12-28,"6,764","7,023","6,764","6,959","6,796.60","6,393.80","7,410.77","7,946.28","417,157"
2016-12-29,"6,959","6,991","6,829","6,991","6,874.40","6,441.70","7,385.43","7,935.98","277,687"
2017-01-02,"6,732","6,764","6,538","6,635","6,829.20","6,485.10","7,357.33","7,922.18","767,711"
2017-01-03,"6,635","6,991","6,635","6,959","6,861.60","6,545.30","7,328.82","7,912.94","606,164"
2017-01-04,"6,926","7,023","6,764","6,829","6,874.60","6,595.80","7,293.40","7,905.25","337,692"
2017-01-05,"6,861","6,926","6,797","6,861","6,855.00","6,658.90","7,260.10","7,896.51","224,290"
2017-01-06,"6,861","7,185","6,861","7,023","6,861.40","6,716.80","7,228.43","7,885.43","860,060"
2017-01-09,"6,991","7,153","6,861","6,959","6,926.20","6,758.25","7,198.35","7,874.33","377,418"
2017-01-10,"6,926","7,217","6,926","6,991","6,932.60","6,790.60","7,164.57","7,860.61","625,810"
2017-01-11,"7,023","7,120","6,926","6,926","6,952.00","6,815.50","7,129.18","7,847.93","269,350"
2017-01-12,"6,991","7,056","6,829","6,894","6,958.60","6,843.65","7,095.90","7,836.82","281,702"
2017-01-13,"7,023","7,379","6,991","7,250","7,004.00","6,864.70","7,065.92","7,827.89","1,451,016"
2017-01-16,"7,250","7,282","7,023","7,185","7,049.20","6,884.10","7,042.75","7,818.95","290,967"
2017-01-17,"7,153","7,250","7,056","7,185","7,088.00","6,910.00","7,018.00","7,811.85","344,775"
2017-01-18,"7,217","7,573","7,217","7,476","7,198.00","6,947.20","7,002.33","7,807.18","1,132,792"
2017-01-19,"7,509","7,541","7,347","7,347","7,288.60","6,974.70","6,983.98","7,803.53","454,124"
2017-01-20,"7,347","7,347","7,153","7,185","7,275.60","7,003.85","6,960.30","7,797.75","256,445"
2017-01-23,"7,153","7,282","7,023","7,056","7,249.80","7,013.60","6,936.57","7,791.43","249,024"
2017-01-24,"7,023","7,056","6,764","6,861","7,185.00","7,016.80","6,914.45","7,781.37","378,768"
2017-01-25,"6,894","6,991","6,764","6,764","7,042.60","7,016.80","6,885.32","7,769.71","205,358"
2017-01-26,"6,829","7,023","6,700","6,861","6,945.40","7,011.90","6,863.73","7,759.65","333,986"
2017-01-31,"6,926","6,926","6,764","6,926","6,893.60","7,008.65","6,841.62","7,748.55","191,698"
2017-02-01,"6,926","7,412","6,894","7,412","6,964.80","7,047.50","6,829.22","7,743.08","911,869"
2017-02-02,"7,379","7,476","7,185","7,185","7,029.60","7,058.80","6,804.93","7,733.62","492,217"
2017-02-03,"7,250","7,379","7,153","7,250","7,126.80","7,079.85","6,782.82","7,722.32","268,413"
2017-02-06,"7,412","7,541","7,250","7,315","7,217.60","7,102.55","6,770.95","7,711.03","490,813"
2017-02-07,"7,282","7,347","7,120","7,217","7,275.80","7,112.25","6,765.55","7,696.55","464,867"
2017-02-08,"7,250","7,250","6,959","7,023","7,198.00","7,115.45","6,761.77","7,679.40","552,140"
2017-02-09,"7,023","7,217","7,023","7,056","7,172.20","7,118.70","6,758.53","7,666.74","479,863"
2017-02-10,"7,120","7,412","7,120","7,379","7,198.00","7,141.35","6,766.08","7,658.89","811,692"
2017-02-13,"7,412","7,638","7,347","7,444","7,223.80","7,168.85","6,770.40","7,650.26","601,213"
2017-02-14,"7,541","7,606","7,347","7,509","7,282.20","7,181.80","6,775.27","7,641.91","412,120"
2017-02-15,"7,509","7,541","7,412","7,444","7,366.40","7,194.75","6,782.28","7,630.12","220,801"
2017-02-16,"7,509","7,865","7,476","7,800","7,515.20","7,225.50","6,799.00","7,620.50","1,992,606"
2017-02-17,"7,735","7,929","7,703","7,832","7,605.80","7,243.30","6,816.25","7,612.47","777,705"
2017-02-20,"7,800","7,962","7,735","7,768","7,670.60","7,264.35","6,834.60","7,602.05","420,267"
2017-02-21,"7,865","7,865","7,703","7,735","7,715.80","7,291.85","6,858.00","7,591.89","405,241"
2017-02-22,"7,832","7,832","7,573","7,638","7,754.60","7,320.95","6,879.03","7,584.88","429,486"
2017-02-23,"7,606","7,671","7,509","7,638","7,722.20","7,359.80","6,904.70","7,571.27","290,116"
2017-02-24,"7,638","7,671","7,476","7,541","7,664.00","7,398.65","6,925.52","7,555.53","293,532"
2017-02-27,"7,541","7,865","7,509","7,832","7,676.80","7,447.20","6,950.97","7,543.28","691,328"
2017-02-28,"7,832","7,929","7,703","7,897","7,709.20","7,495.75","6,982.03","7,531.31","534,205"
2017-03-02,"7,897","7,897","7,606","7,638","7,709.20","7,507.05","7,013.22","7,520.08","373,043"
2017-03-03,"7,573","7,606","7,379","7,379","7,657.40","7,516.75","7,040.28","7,508.27","440,381"
2017-03-06,"7,282","7,735","7,088","7,638","7,676.80","7,536.15","7,070.60","7,500.99","559,972"
2017-03-07,"7,606","7,638","7,509","7,573","7,625.00","7,549.05","7,103.50","7,492.91","230,064"
2017-03-08,"7,541","7,800","7,509","7,638","7,573.20","7,570.10","7,133.05","7,487.74","426,605"
2017-03-09,"7,671","7,865","7,638","7,735","7,592.60","7,605.70","7,159.80","7,487.08","360,942"
2017-03-10,"7,671","7,994","7,606","7,962","7,709.20","7,651.00","7,186.77","7,484.08","698,246"
2017-03-13,"7,962","8,253","7,929","8,124","7,806.40","7,688.25","7,215.03","7,481.12","1,227,830"
2017-03-14,"8,059","8,188","8,027","8,091","7,910.00","7,720.60","7,244.37","7,480.25","273,481"
2017-03-15,"8,124","8,124","7,897","7,929","7,968.20","7,741.60","7,262.70","7,476.98","461,076"
2017-03-16,"8,027","8,156","7,897","8,124","8,046.00","7,775.60","7,284.82","7,474.81","417,317"
2017-03-17,"7,994","8,350","7,962","8,221","8,097.80","7,796.65","7,310.72","7,474.76","804,015"
2017-03-20,"8,415","8,577","8,350","8,480","8,169.00","7,829.05","7,339.85","7,474.76","1,176,620"
2017-03-21,"8,544","8,577","8,350","8,512","8,253.20","7,866.25","7,368.43","7,474.23","444,986"
2017-03-22,"8,415","8,771","8,383","8,577","8,382.80","7,908.35","7,401.35","7,474.25","687,699"
2017-03-23,"8,609","8,642","8,447","8,447","8,447.40","7,948.80","7,427.78","7,469.76","388,357"
2017-03-24,"8,415","8,544","8,285","8,512","8,505.60","7,992.50","7,456.37","7,467.66","341,529"
2017-03-27,"8,609","8,706","8,544","8,577","8,525.00","8,044.30","7,486.58","7,464.25","363,579"
2017-03-28,"8,609","8,642","8,447","8,609","8,544.40","8,083.15","7,514.08","7,462.43","258,556"
2017-03-29,"8,642","8,706","8,577","8,642","8,557.40","8,120.40","7,541.60","7,463.52","273,640"
