from,to,cost
VDS0098,VDS0088,4166.902349
VDS0098,VDS0089,7153.315093
VDS0098,VDS0090,8125.775518
VDS0098,VDS0091,8181.892074
VDS0098,VDS0092,4850.627856
VDS0098,VDS0093,2614.166143
VDS0098,VDS0094,2596.969363
VDS0098,VDS0095,825.2558597
VDS0098,VDS0096,776.6971739
VDS0098,VDS0097,85.0014492
VDS0098,VDS0098,0.0
VDS0098,VDS0099,1067.311304
VDS0098,VDS0100,992.9519444
VDS0098,VDS0101,2963.036849
VDS0098,VDS0102,3012.692319
VDS0098,VDS0103,3387.97603
VDS0098,VDS0104,3421.75508
VDS0098,VDS0105,3579.592385
VDS0098,VDS0107,4812.089639
VDS0098,VDS0108,4828.167807
VDS0098,VDS0109,4969.195369
VDS0098,VDS0110,5011.480265
VDS0098,VDS0112,6009.034484
VDS0098,VDS0113,6032.003864
VDS0098,VDS0116,3540.741442
VDS0098,VDS0117,3495.51126
VDS0098,VDS0118,15305.96382
VDS0099,VDS0005,3677.826899
VDS0099,VDS0006,3635.317973
VDS0099,VDS0007,5606.004277
VDS0099,VDS0008,5842.406103
VDS0099,VDS0009,10631.23356
VDS0099,VDS0010,10707.82476
VDS0099,VDS0011,5958.86836
VDS0099,VDS0012,6039.389205
VDS0099,VDS0013,8828.151687
VDS0099,VDS0014,8772.639187
VDS0099,VDS0015,5259.632929
VDS0099,VDS0016,5312.638588
VDS0099,VDS0017,3501.366621
VDS0099,VDS0018,4685.776078
VDS0099,VDS0019,4900.846054
VDS0099,VDS0020,6366.335711
VDS0099,VDS0021,6137.583901
VDS0099,VDS0022,3145.555616
VDS0099,VDS0023,3146.013686
VDS0099,VDS0024,3929.678245
VDS0099,VDS0025,4106.300699
VDS0099,VDS0026,6207.987723
VDS0099,VDS0027,5835.484544
VDS0099,VDS0028,9478.566301
VDS0099,VDS0029,8353.851227
VDS0099,VDS0030,7403.183484
VDS0099,VDS0031,7447.380453
VDS0099,VDS0032,9269.325004
VDS0099,VDS0033,9380.138655
VDS0099,VDS0034,7590.942363
VDS0099,VDS0035,7627.809889
VDS0099,VDS0036,9382.850671
VDS0099,VDS0037,9441.774398
VDS0099,VDS0038,11090.56919
VDS0099,VDS0039,11146.52532
VDS0099,VDS0040,11778.87788
VDS0099,VDS0041,5952.998718
VDS0099,VDS0042,6024.188913
VDS0099,VDS0043,6871.621563
VDS0099,VDS0044,6923.757243
VDS0099,VDS0045,5378.449425
VDS0099,VDS0046,5182.308185
VDS0099,VDS0047,7928.235291
VDS0099,VDS0048,7901.595968
VDS0099,VDS0049,9021.036098
VDS0099,VDS0050,9056.954342
VDS0099,VDS0051,12283.57509
VDS0099,VDS0052,12338.84147
VDS0099,VDS0053,12796.00395
VDS0099,VDS0054,12792.0463
VDS0099,VDS0059,3939.805897
VDS0099,VDS0060,3961.777094
VDS0099,VDS0063,8985.658112
VDS0099,VDS0064,8938.413082
VDS0099,VDS0065,9810.72057
VDS0099,VDS0066,9857.954218
VDS0099,VDS0067,11139.03205
VDS0099,VDS0068,10529.0815
VDS0099,VDS0069,10580.57561
VDS0099,VDS0070,11340.73157
VDS0099,VDS0071,10475.28495
VDS0099,VDS0072,10489.08771
VDS0099,VDS0073,12781.71605
VDS0099,VDS0074,12539.76997
VDS0099,VDS0075,11435.03007
VDS0099,VDS0076,11468.93977
VDS0099,VDS0077,10959.4916
VDS0099,VDS0078,8724.321365
VDS0099,VDS0079,9014.176544
VDS0099,VDS0080,9032.364725
VDS0099,VDS0081,9403.001018
VDS0099,VDS0082,9357.801612
VDS0099,VDS0083,9954.714606
VDS0099,VDS0084,7926.273673
VDS0099,VDS0085,7909.752514
VDS0099,VDS0086,7492.721808
VDS0099,VDS0087,4762.858316
VDS0099,VDS0088,4569.542096
VDS0099,VDS0089,7818.923017
VDS0099,VDS0090,9060.096696
VDS0099,VDS0091,9120.425742
VDS0099,VDS0092,5775.904575
VDS0099,VDS0093,3540.633544
VDS0099,VDS0094,3511.171134
VDS0099,VDS0095,1227.212659
VDS0099,VDS0096,1215.892341
VDS0099,VDS0097,983.2377672
VDS0099,VDS0098,1067.311304
VDS0099,VDS0099,0.0
VDS0099,VDS0100,85.19361434
VDS0099,VDS0101,2241.021806
VDS0099,VDS0102,2296.053083
VDS0099,VDS0103,2984.586362
VDS0099,VDS0104,3004.269664
VDS0099,VDS0105,2974.449232
VDS0099,VDS0107,4264.344006
VDS0099,VDS0108,4285.3467
VDS0099,VDS0109,4303.196587
VDS0099,VDS0110,4341.897585
VDS0099,VDS0112,5338.674938
VDS0099,VDS0113,5364.415342
VDS0099,VDS0116,2716.13428
VDS0099,VDS0117,2670.299548
VDS0099,VDS0118,15629.54501
VDS0100,VDS0005,3595.85491
VDS0100,VDS0006,3552.903408
VDS0100,VDS0007,5544.41469
VDS0100,VDS0008,5781.664486
VDS0100,VDS0009,10588.6826
VDS0100,VDS0010,10664.89354
VDS0100,VDS0011,5924.727702
VDS0100,VDS0012,6004.365628
VDS0100,VDS0013,8800.242919
VDS0100,VDS0014,8743.658409
VDS0100,VDS0015,5254.799927
VDS0100,VDS0016,5313.040208
VDS0100,VDS0017,3510.038856
VDS0100,VDS0018,4688.847281
VDS0100,VDS0019,4904.966684
VDS0100,VDS0020,6368.325688
VDS0100,VDS0021,6141.136401
VDS0100,VDS0022,3166.304745
VDS0100,VDS0023,3168.162397
VDS0100,VDS0024,3948.919889
VDS0100,VDS0025,4126.644565
VDS0100,VDS0026,6222.016955
VDS0100,VDS0027,5849.216554
VDS0100,VDS0028,9485.635339
VDS0100,VDS0029,8363.16441
VDS0100,VDS0030,7419.51625
VDS0100,VDS0031,7462.640761
VDS0100,VDS0032,9291.72516
VDS0100,VDS0033,9402.583487
VDS0100,VDS0034,7629.54823
VDS0100,VDS0035,7665.772911
VDS0100,VDS0036,9409.307659
VDS0100,VDS0037,9468.487207
VDS0100,VDS0038,11116.01018
VDS0100,VDS0039,11171.99598
VDS0100,VDS0040,11803.82548
VDS0100,VDS0041,6009.292499
VDS0100,VDS0042,6080.461734
VDS0100,VDS0043,6925.531748
VDS0100,VDS0044,6977.539329
VDS0100,VDS0045,5463.101419
VDS0100,VDS0046,5267.024687
VDS0100,VDS0047,7994.229077
VDS0100,VDS0048,7965.996524
VDS0100,VDS0049,9078.233877
VDS0100,VDS0050,9114.246272
VDS0100,VDS0051,12323.83567
VDS0100,VDS0052,12379.90393
VDS0100,VDS0053,12838.66278
VDS0100,VDS0054,12834.64234
VDS0100,VDS0059,3971.567435
VDS0100,VDS0060,3991.001384
VDS0100,VDS0063,8980.093776
VDS0100,VDS0064,8933.323089
VDS0100,VDS0065,9811.226755
VDS0100,VDS0066,9858.372419
VDS0100,VDS0067,11142.32725
VDS0100,VDS0068,10544.44279
VDS0100,VDS0069,10596.43698
VDS0100,VDS0070,11358.56253
VDS0100,VDS0071,10503.62675
VDS0100,VDS0072,10517.11694
VDS0100,VDS0073,12816.59501
VDS0100,VDS0074,12574.88816
VDS0100,VDS0075,11472.59564
VDS0100,VDS0076,11506.6831
VDS0100,VDS0077,10996.32081
VDS0100,VDS0078,8753.556266
VDS0100,VDS0079,9056.159438
VDS0100,VDS0080,9074.781906
VDS0100,VDS0081,9448.346769
VDS0100,VDS0082,9403.013499
VDS0100,VDS0083,10012.02161
VDS0100,VDS0084,7974.68501
VDS0100,VDS0085,7957.539121
VDS0100,VDS0086,7537.928691
VDS0100,VDS0087,4799.718227
VDS0100,VDS0088,4569.679604
VDS0100,VDS0089,7799.281593
VDS0100,VDS0090,9011.878306
VDS0100,VDS0091,9071.671977
VDS0100,VDS0092,5727.731581
VDS0100,VDS0093,3490.298139
VDS0100,VDS0094,3462.154742
VDS0100,VDS0095,1144.491553
VDS0100,VDS0096,1132.387436
VDS0100,VDS0097,908.4289557
VDS0100,VDS0098,992.9519444
VDS0100,VDS0099,85.19361434
VDS0100,VDS0100,0.0
VDS0100,VDS0101,2316.081742
VDS0100,VDS0102,2370.93739
VDS0100,VDS0103,3041.223476
VDS0100,VDS0104,3061.93302
VDS0100,VDS0105,3044.220186
VDS0100,VDS0107,4332.66286
VDS0100,VDS0108,4353.399088
VDS0100,VDS0109,4378.13135
VDS0100,VDS0110,4417.048585
VDS0100,VDS0112,5414.490022
VDS0100,VDS0113,5440.106266
VDS0100,VDS0116,2740.593152
VDS0100,VDS0117,2694.709633
VDS0100,VDS0118,15642.44105
VDS0101,VDS0005,5882.408055
VDS0101,VDS0006,5833.599317
VDS0101,VDS0007,6644.887021
VDS0101,VDS0008,6842.892241
VDS0101,VDS0009,10919.14733
VDS0101,VDS0010,11005.29591
VDS0101,VDS0011,6190.539641
VDS0101,VDS0012,6289.823062
VDS0101,VDS0013,8747.855407
VDS0101,VDS0014,8723.939024
VDS0101,VDS0015,4765.864893
VDS0101,VDS0016,4676.044436
VDS0101,VDS0017,2920.778706
VDS0101,VDS0018,4048.058723
VDS0101,VDS0019,4209.728697
VDS0101,VDS0020,5605.026229
VDS0101,VDS0021,5351.032679
VDS0101,VDS0022,2338.192729
VDS0101,VDS0023,2300.381145
VDS0101,VDS0024,2977.457582
VDS0101,VDS0025,3094.09879
VDS0101,VDS0026,5147.338853
VDS0101,VDS0027,4807.814204
VDS0101,VDS0028,8460.225806
VDS0101,VDS0029,7312.952315
VDS0101,VDS0030,6223.853142
VDS0101,VDS0031,6292.701225
VDS0101,VDS0032,7888.147202
VDS0101,VDS0033,7995.500215
VDS0101,VDS0034,5885.453872
VDS0101,VDS0035,5935.363961
VDS0101,VDS0036,7906.394134
VDS0101,VDS0037,7958.376789
VDS0101,VDS0038,9608.432002
VDS0101,VDS0039,9662.960395
VDS0101,VDS0040,10298.70164
VDS0101,VDS0041,3926.949049
VDS0101,VDS0042,3997.077694
VDS0101,VDS0043,4872.481662
VDS0101,VDS0044,4926.115869
VDS0101,VDS0045,3776.924352
VDS0101,VDS0046,3580.327943
VDS0101,VDS0047,5741.085503
VDS0101,VDS0048,5732.546778
VDS0101,VDS0049,6945.306331
VDS0101,VDS0050,6979.573444
VDS0101,VDS0051,10481.25038
VDS0101,VDS0052,10520.80293
VDS0101,VDS0053,10945.04288
VDS0101,VDS0054,10942.27282
VDS0101,VDS0059,2646.850683
VDS0101,VDS0060,2734.088263
VDS0101,VDS0063,8301.728946
VDS0101,VDS0064,8243.704915
VDS0101,VDS0065,8947.983738
VDS0101,VDS0066,8996.250434
VDS0101,VDS0067,10177.50621
VDS0101,VDS0068,9286.987039
VDS0101,VDS0069,9325.744051
VDS0101,VDS0070,10027.33151
VDS0101,VDS0071,8938.026488
VDS0101,VDS0072,8958.483583
VDS0101,VDS0073,11081.6046
VDS0101,VDS0074,10836.77929
VDS0101,VDS0075,9692.565913
VDS0101,VDS0076,9722.606448
VDS0101,VDS0077,9236.627176
VDS0101,VDS0078,7199.155916
VDS0101,VDS0079,7211.33592
VDS0101,VDS0080,7220.580741
VDS0101,VDS0081,7529.44004
VDS0101,VDS0082,7487.306549
VDS0101,VDS0083,7872.371668
VDS0101,VDS0084,6013.431423
VDS0101,VDS0085,6009.162565
VDS0101,VDS0086,5650.666261
VDS0101,VDS0087,3233.396528
VDS0101,VDS0088,4024.076539
VDS0101,VDS0089,7551.400319
VDS0101,VDS0090,9556.052213
VDS0101,VDS0091,9630.769814
VDS0101,VDS0092,6411.546325
VDS0101,VDS0093,4447.008163
VDS0101,VDS0094,4388.129554
VDS0101,VDS0095,3439.690172
VDS0101,VDS0096,3419.315485
VDS0101,VDS0097,2906.176486
VDS0101,VDS0098,2963.036849
VDS0101,VDS0099,2241.021806
VDS0101,VDS0100,2316.081742
VDS0101,VDS0101,0.0
VDS0101,VDS0102,55.84953708
VDS0101,VDS0103,1172.861362
VDS0101,VDS0104,1155.786529
VDS0101,VDS0105,793.8418015
VDS0101,VDS0107,2072.02676
VDS0101,VDS0108,2096.292495
VDS0101,VDS0109,2062.177771
VDS0101,VDS0110,2100.976053
VDS0101,VDS0112,3098.799735
VDS0101,VDS0113,3124.256631
VDS0101,VDS0116,3888.534231
VDS0101,VDS0117,3851.998643
VDS0101,VDS0118,14382.63223
VDS0102,VDS0005,5935.520008
VDS0102,VDS0006,5886.510077
VDS0102,VDS0007,6670.116296
VDS0102,VDS0008,6866.978772
VDS0102,VDS0009,10922.52483
VDS0102,VDS0010,11008.86484
VDS0102,VDS0011,6197.076968
VDS0102,VDS0012,6296.658558
VDS0102,VDS0013,8743.498407
VDS0102,VDS0014,8720.397519
VDS0102,VDS0015,4756.727199
VDS0102,VDS0016,4663.230424
VDS0102,VDS0017,2917.151957
VDS0102,VDS0018,4037.132087
VDS0102,VDS0019,4196.74447
VDS0102,VDS0020,5586.802273
VDS0102,VDS0021,5332.579529
VDS0102,VDS0022,2332.348802
VDS0102,VDS0023,2293.638075
VDS0102,VDS0024,2961.955524
VDS0102,VDS0025,3076.0493
VDS0102,VDS0026,5121.650428
VDS0102,VDS0027,4783.705414
VDS0102,VDS0028,8432.113325
VDS0102,VDS0029,7285.119954
VDS0102,VDS0030,6193.388003
VDS0102,VDS0031,6262.82852
VDS0102,VDS0032,7851.012822
VDS0102,VDS0033,7958.216982
VDS0102,VDS0034,5841.032552
VDS0102,VDS0035,5891.258419
VDS0102,VDS0036,7866.797973
VDS0102,VDS0037,7918.576948
VDS0102,VDS0038,9567.992292
VDS0102,VDS0039,9622.467148
VDS0102,VDS0040,10258.09365
VDS0102,VDS0041,3875.088362
VDS0102,VDS0042,3945.151254
VDS0102,VDS0043,4820.884226
VDS0102,VDS0044,4874.53515
VDS0102,VDS0045,3753.864375
VDS0102,VDS0046,3557.763002
VDS0102,VDS0047,5685.441155
VDS0102,VDS0048,5677.143205
VDS0102,VDS0049,6891.493954
VDS0102,VDS0050,6925.723684
VDS0102,VDS0051,10432.9304
VDS0102,VDS0052,10472.1187
VDS0102,VDS0053,10895.55866
VDS0102,VDS0054,10892.81538
VDS0102,VDS0059,2621.906329
VDS0102,VDS0060,2710.895686
VDS0102,VDS0063,8282.360069
VDS0102,VDS0064,8224.105224
VDS0102,VDS0065,8923.554125
VDS0102,VDS0066,8971.816547
VDS0102,VDS0067,10149.89098
VDS0102,VDS0068,9252.693181
VDS0102,VDS0069,9291.110131
VDS0102,VDS0070,9990.938599
VDS0102,VDS0071,8896.452281
VDS0102,VDS0072,8917.067704
VDS0102,VDS0073,11035.54406
VDS0102,VDS0074,10790.69634
VDS0102,VDS0075,9645.785343
VDS0102,VDS0076,9675.728087
VDS0102,VDS0077,9190.418858
VDS0102,VDS0078,7158.681852
VDS0102,VDS0079,7163.7753
VDS0102,VDS0080,7172.795905
VDS0102,VDS0081,7480.063078
VDS0102,VDS0082,7438.013946
VDS0102,VDS0083,7818.335314
VDS0102,VDS0084,5963.564927
VDS0102,VDS0085,5959.603978
VDS0102,VDS0086,5602.76752
VDS0102,VDS0087,3197.960263
VDS0102,VDS0088,4015.836627
VDS0102,VDS0089,7543.444229
VDS0102,VDS0090,9565.427914
VDS0102,VDS0091,9640.449059
VDS0102,VDS0092,6427.576018
VDS0102,VDS0093,4473.52161
VDS0102,VDS0094,4414.172818
VDS0102,VDS0095,3493.572723
VDS0102,VDS0096,3472.994701
VDS0102,VDS0097,2956.368395
VDS0102,VDS0098,3012.692319
VDS0102,VDS0099,2296.053083
VDS0102,VDS0100,2370.93739
VDS0102,VDS0101,55.84953708
VDS0102,VDS0102,0.0
VDS0102,VDS0103,1138.963696
VDS0102,VDS0104,1119.988513
VDS0102,VDS0105,740.3643392
VDS0102,VDS0107,2016.643647
VDS0102,VDS0108,2040.977249
VDS0102,VDS0109,2007.213425
VDS0102,VDS0110,2046.127592
VDS0102,VDS0112,3044.26537
VDS0102,VDS0113,3069.654616
VDS0102,VDS0116,3935.508301
VDS0102,VDS0117,3899.18807
VDS0102,VDS0118,14346.71131
VDS0103,VDS0005,6385.91307
VDS0103,VDS0006,6326.152434
VDS0103,VDS0007,6242.422866
VDS0103,VDS0008,6411.994294
VDS0103,VDS0009,10074.91595
VDS0103,VDS0010,10163.73663
VDS0103,VDS0011,5423.756794
VDS0103,VDS0012,5527.051007
VDS0103,VDS0013,7800.617192
VDS0103,VDS0014,7787.600595
VDS0103,VDS0015,3779.463217
VDS0103,VDS0016,3645.407146
VDS0103,VDS0017,2058.967208
VDS0103,VDS0018,3047.302016
VDS0103,VDS0019,3181.552316
VDS0103,VDS0020,4513.467083
VDS0103,VDS0021,4258.2629
VDS0103,VDS0022,1476.477715
VDS0103,VDS0023,1426.2119
VDS0103,VDS0024,1938.39195
VDS0103,VDS0025,2022.711225
VDS0103,VDS0026,4001.294482
VDS0103,VDS0027,3672.045924
VDS0103,VDS0028,7300.852538
VDS0103,VDS0029,6154.9898
VDS0103,VDS0030,5056.907872
VDS0103,VDS0031,5127.497296
VDS0103,VDS0032,6717.661011
VDS0103,VDS0033,6825.301728
VDS0103,VDS0034,4758.353988
VDS0103,VDS0035,4804.896802
VDS0103,VDS0036,6743.309163
VDS0103,VDS0037,6796.14147
VDS0103,VDS0038,8448.71264
VDS0103,VDS0039,8503.488876
VDS0103,VDS0040,9139.657111
VDS0103,VDS0041,2968.412405
VDS0103,VDS0042,3039.603011
VDS0103,VDS0043,3890.50037
VDS0103,VDS0044,3942.988911
VDS0103,VDS0045,4430.644777
VDS0103,VDS0046,4248.077785
VDS0103,VDS0047,5009.109334
VDS0103,VDS0048,4961.702631
VDS0103,VDS0049,6037.017936
VDS0103,VDS0050,6073.047481
VDS0103,VDS0051,9399.991224
VDS0103,VDS0052,9445.895807
VDS0103,VDS0053,9884.959004
VDS0103,VDS0054,9881.648684
VDS0103,VDS0059,1514.907717
VDS0103,VDS0060,1616.108667
VDS0103,VDS0063,7195.320065
VDS0103,VDS0064,7135.530593
VDS0103,VDS0065,7806.350141
VDS0103,VDS0066,7854.571922
VDS0103,VDS0067,9019.8515
VDS0103,VDS0068,8114.16578
VDS0103,VDS0069,8152.88269
VDS0103,VDS0070,8855.562653
VDS0103,VDS0071,7784.703038
VDS0103,VDS0072,7804.199295
VDS0103,VDS0073,9967.105225
VDS0103,VDS0074,9722.717814
VDS0103,VDS0075,8588.51641
VDS0103,VDS0076,8619.880137
VDS0103,VDS0077,8125.468525
VDS0103,VDS0078,6040.38026
VDS0103,VDS0079,6122.690765
VDS0103,VDS0080,6135.586795
VDS0103,VDS0081,6473.453189
VDS0103,VDS0082,6429.676156
VDS0103,VDS0083,6970.820722
VDS0103,VDS0084,4974.118152
VDS0103,VDS0085,4962.76724
VDS0103,VDS0086,4572.687076
VDS0103,VDS0087,2061.012394
VDS0103,VDS0088,3059.406715
VDS0103,VDS0089,6562.653704
VDS0103,VDS0090,8813.801964
VDS0103,VDS0091,8893.398142
VDS0103,VDS0092,5816.869957
VDS0103,VDS0093,4121.862014
VDS0103,VDS0094,4053.864549
VDS0103,VDS0095,4046.12074
VDS0103,VDS0096,4013.948911
VDS0103,VDS0097,3356.047132
VDS0103,VDS0098,3387.97603
VDS0103,VDS0099,2984.586362
VDS0103,VDS0100,3041.223476
VDS0103,VDS0101,1172.861362
VDS0103,VDS0102,1138.963696
VDS0103,VDS0103,0.0
VDS0103,VDS0104,53.09319048
VDS0103,VDS0105,698.1213332
VDS0103,VDS0107,1478.561043
VDS0103,VDS0108,1488.545053
VDS0103,VDS0109,1824.431806
VDS0103,VDS0110,1869.676074
VDS0103,VDS0112,2789.022882
VDS0103,VDS0113,2806.036177
VDS0103,VDS0116,5014.25407
VDS0103,VDS0117,4975.723906
VDS0103,VDS0118,13210.30218
VDS0104,VDS0005,6419.977924
VDS0104,VDS0006,6360.587408
VDS0104,VDS0007,6295.323143
VDS0104,VDS0008,6465.003443
VDS0104,VDS0009,10123.52532
VDS0104,VDS0010,10212.41103
VDS0104,VDS0011,5474.736992
VDS0104,VDS0012,5578.080583
VDS0104,VDS0013,7845.981417
VDS0104,VDS0014,7833.415111
VDS0104,VDS0015,3824.239174
VDS0104,VDS0016,3687.743396
VDS0104,VDS0017,2109.758548
VDS0104,VDS0018,3091.851985
VDS0104,VDS0019,3224.377482
VDS0104,VDS0020,4550.527539
VDS0104,VDS0021,4295.309171
VDS0104,VDS0022,1528.15271
VDS0104,VDS0023,1477.731182
VDS0104,VDS0024,1982.025455
VDS0104,VDS0025,2063.696812
VDS0104,VDS0026,4031.179501
VDS0104,VDS0027,3703.924788
VDS0104,VDS0028,7327.030333
VDS0104,VDS0029,6181.679079
VDS0104,VDS0030,5080.722286
VDS0104,VDS0031,5152.025517
VDS0104,VDS0032,6732.52442
VDS0104,VDS0033,6839.95964
VDS0104,VDS0034,4760.581049
VDS0104,VDS0035,4807.759998
VDS0104,VDS0036,6754.522952
VDS0104,VDS0037,6807.048725
VDS0104,VDS0038,8458.851634
VDS0104,VDS0039,8513.551852
VDS0104,VDS0040,9149.611784
VDS0104,VDS0041,2949.564159
VDS0104,VDS0042,3020.77109
VDS0104,VDS0043,3874.761323
VDS0104,VDS0044,3927.397341
VDS0104,VDS0045,4380.935181
VDS0104,VDS0046,4198.727034
VDS0104,VDS0047,4977.740742
VDS0104,VDS0048,4932.330483
VDS0104,VDS0049,6016.767008
VDS0104,VDS0050,6052.686952
VDS0104,VDS0051,9396.29844
VDS0104,VDS0052,9441.439298
VDS0104,VDS0053,9878.852758
VDS0104,VDS0054,9875.601916
VDS0104,VDS0059,1549.693299
VDS0104,VDS0060,1652.814111
VDS0104,VDS0063,7230.170075
VDS0104,VDS0064,7170.193436
VDS0104,VDS0065,7836.313268
VDS0104,VDS0066,7884.522149
VDS0104,VDS0067,9046.361628
VDS0104,VDS0068,8132.910782
VDS0104,VDS0069,8171.188185
VDS0104,VDS0070,8871.549456
VDS0104,VDS0071,7792.967565
VDS0104,VDS0072,7812.721247
VDS0104,VDS0073,9968.005576
VDS0104,VDS0074,9723.531478
VDS0104,VDS0075,8587.742689
VDS0104,VDS0076,8618.922352
VDS0104,VDS0077,8125.682225
VDS0104,VDS0078,6050.082354
VDS0104,VDS0079,6119.391047
VDS0104,VDS0080,6131.813904
VDS0104,VDS0081,6466.298617
VDS0104,VDS0082,6422.693614
VDS0104,VDS0083,6950.450167
VDS0104,VDS0084,4964.626354
VDS0104,VDS0085,4954.031025
VDS0104,VDS0086,4567.483444
VDS0104,VDS0087,2077.984513
VDS0104,VDS0088,3105.720228
VDS0104,VDS0089,6606.315387
VDS0104,VDS0090,8864.754051
VDS0104,VDS0091,8944.425982
VDS0104,VDS0092,5869.711086
VDS0104,VDS0093,4173.883752
VDS0104,VDS0094,4105.951656
VDS0104,VDS0095,4074.077642
VDS0104,VDS0096,4042.347747
VDS0104,VDS0097,3388.867268
VDS0104,VDS0098,3421.75508
VDS0104,VDS0099,3004.269664
VDS0104,VDS0100,3061.93302
VDS0104,VDS0101,1155.786529
VDS0104,VDS0102,1119.988513
VDS0104,VDS0103,53.09319048
VDS0104,VDS0104,0.0
VDS0104,VDS0105,652.1171343
VDS0104,VDS0107,1433.897239
VDS0104,VDS0108,1444.457767
VDS0104,VDS0109,1772.947343
VDS0104,VDS0110,1818.207342
VDS0104,VDS0112,2740.574888
VDS0104,VDS0113,2757.791626
VDS0104,VDS0116,5009.265861
VDS0104,VDS0117,4971.001878
VDS0104,VDS0118,13226.9748
VDS0105,VDS0005,6553.730665
VDS0105,VDS0006,6500.381672
VDS0105,VDS0007,6833.916694
VDS0105,VDS0008,7013.330627
VDS0105,VDS0009,10770.48796
VDS0105,VDS0010,10859.12689
VDS0105,VDS0011,6107.094563
VDS0105,VDS0012,6209.89649
VDS0105,VDS0013,8498.097437
VDS0105,VDS0014,8485.468265
VDS0105,VDS0015,4476.23453
VDS0105,VDS0016,4337.046404
VDS0105,VDS0017,2746.245041
VDS0105,VDS0018,3743.760506
VDS0105,VDS0019,3874.542069
VDS0105,VDS0020,5184.697108
VDS0105,VDS0021,4929.592801
VDS0105,VDS0022,2157.657938
VDS0105,VDS0023,2109.143573
VDS0105,VDS0024,2633.377572
VDS0105,VDS0025,2711.09883
VDS0105,VDS0026,4633.135988
VDS0105,VDS0027,4316.648454
VDS0105,VDS0028,7902.759806
VDS0105,VDS0029,6761.851198
VDS0105,VDS0030,5644.393763
VDS0105,VDS0031,5720.178017
VDS0105,VDS0032,7227.234151
VDS0105,VDS0033,7332.793017
VDS0105,VDS0034,5152.067331
VDS0105,VDS0035,5204.9407
VDS0105,VDS0036,7218.970781
VDS0105,VDS0037,7268.751892
VDS0105,VDS0038,8910.623402
VDS0105,VDS0039,8964.566467
VDS0105,VDS0040,9598.708004
VDS0105,VDS0041,3137.629109
VDS0105,VDS0042,3207.448818
VDS0105,VDS0043,4084.198595
VDS0105,VDS0044,4137.903301
VDS0105,VDS0045,3741.396403
VDS0105,VDS0046,3556.782415
VDS0105,VDS0047,4965.002291
VDS0105,VDS0048,4949.929438
VDS0105,VDS0049,6151.532656
VDS0105,VDS0050,6185.8301
VDS0105,VDS0051,9712.357103
VDS0105,VDS0052,9749.283134
VDS0105,VDS0053,10168.03354
VDS0105,VDS0054,10165.43813
VDS0105,VDS0059,2181.119276
VDS0105,VDS0060,2289.982651
VDS0105,VDS0063,7853.845645
VDS0105,VDS0064,7793.036774
VDS0105,VDS0065,8434.53248
VDS0105,VDS0066,8482.639086
VDS0105,VDS0067,9622.908628
VDS0105,VDS0068,8655.719836
VDS0105,VDS0069,8690.597569
VDS0105,VDS0070,9371.920147
VDS0105,VDS0071,8229.302075
VDS0105,VDS0072,8251.324317
VDS0105,VDS0073,10330.4072
VDS0105,VDS0074,10085.45714
VDS0105,VDS0075,8935.781921
VDS0105,VDS0076,8965.017902
VDS0105,VDS0077,8484.746052
VDS0105,VDS0078,6503.479949
VDS0105,VDS0079,6449.162068
VDS0105,VDS0080,6456.625093
VDS0105,VDS0081,6753.671801
VDS0105,VDS0082,6712.124365
VDS0105,VDS0083,7078.865208
VDS0105,VDS0084,5234.812594
VDS0105,VDS0085,5232.607641
VDS0105,VDS0086,4886.69503
VDS0105,VDS0087,2613.888908
VDS0105,VDS0088,3757.488854
VDS0105,VDS0089,7257.353875
VDS0105,VDS0090,9496.660022
VDS0105,VDS0091,9575.518185
VDS0105,VDS0092,6464.257009
VDS0105,VDS0093,4675.137444
VDS0105,VDS0094,4609.954701
VDS0105,VDS0095,4137.149682
VDS0105,VDS0096,4112.124529
VDS0105,VDS0097,3533.021594
VDS0105,VDS0098,3579.592385
VDS0105,VDS0099,2974.449232
VDS0105,VDS0100,3044.220186
VDS0105,VDS0101,793.8418015
VDS0105,VDS0102,740.3643392
VDS0105,VDS0103,698.1213332
VDS0105,VDS0104,652.1171343
VDS0105,VDS0105,0.0
VDS0105,VDS0107,1293.441249
VDS0105,VDS0108,1315.899007
VDS0105,VDS0109,1395.048469
VDS0105,VDS0110,1438.47164
VDS0105,VDS0112,2430.972593
VDS0105,VDS0113,2453.423893
VDS0105,VDS0116,4654.154176
VDS0105,VDS0117,4619.020294
VDS0105,VDS0118,13729.40829
VDS0107,VDS0005,7804.82494
VDS0107,VDS0006,7748.541607
VDS0107,VDS0007,7587.032552
VDS0107,VDS0008,7739.155248
VDS0107,VDS0009,10971.47756
VDS0107,VDS0010,11063.2022
VDS0107,VDS0011,6499.078643
VDS0107,VDS0012,6604.023534
VDS0107,VDS0013,8561.650416
VDS0107,VDS0014,8568.700014
VDS0107,VDS0015,4605.7978
VDS0107,VDS0016,4386.760699
VDS0107,VDS0017,3224.063595
VDS0107,VDS0018,3901.804706
VDS0107,VDS0019,3965.886355
VDS0107,VDS0020,5029.951199
VDS0107,VDS0021,4785.292201
VDS0107,VDS0022,2723.381469
VDS0107,VDS0023,2669.858237
VDS0107,VDS0024,2855.061135
VDS0107,VDS0025,2848.591248
VDS0107,VDS0026,4308.423534
VDS0107,VDS0027,4062.439055
